,weight,birthDate,height,foot,shortName,currentNationalTeamId,passportArea.name,passportArea.alpha3code,role.code2,role.code3,role.name,birthArea.name,birthArea.alpha2code,age_2018
2841,87,1988-07-03,190,right,W. Reid,10522.0,Denmark,DNK,DF,DEF,Defender,New Zealand,NZ,30
2842,79,1984-04-13,193,right,A. Lindegaard,,Denmark,DNK,GK,GKP,Goalkeeper,Denmark,DK,34
2843,64,1989-08-28,175,right,J. Murphy,,Scotland,XSC,MD,MID,Midfielder,Scotland,,29
2844,72,1988-04-15,175,right,S. Defour,,Belgium,BEL,MD,MID,Midfielder,Belgium,BE,30
2845,91,1989-08-16,187,right,M. Sissoko,4418.0,France,FRA,MD,MID,Midfielder,France,FR,29
2846,74,1988-04-25,187,left,G. Bong,,France,FRA,DF,DEF,Defender,Cameroon,CM,30
2847,73,1987-07-18,181,right,C. Yacob,,Spain,ESP,MD,MID,Midfielder,Argentina,AR,31
2848,73,1986-08-20,178,left,A. Surman,,England,XEN,MD,MID,Midfielder,South Africa,ZA,32
2849,62,1987-11-29,167,right,N. Dyer,,Jamaica,JAM,MD,MID,Midfielder,England,,31
2850,73,1988-05-10,172,right,A. Lallana,,England,XEN,MD,MID,Midfielder,England,,30
2851,83,1983-01-27,193,right,L. Grant,,England,XEN,GK,GKP,Goalkeeper,England,,35
2852,79,1990-02-02,183,right,D. Gosling,,England,XEN,MD,MID,Midfielder,England,,28
2853,79,1983-09-20,183,right,J. Walters,,Ireland Republic,IRL,FW,FWD,Forward,England,,35
2854,92,1982-11-09,191,right,G. Myhill,,Wales,XWA,GK,GKP,Goalkeeper,United States,US,36
2855,89,1981-07-20,191,left,D. Delaney,,Ireland Republic,IRL,DF,DEF,Defender,Ireland Republic,IE,37
2856,72,1984-01-31,183,right,D. Marney,,England,XEN,MD,MID,Midfielder,England,,34
2857,87,1979-05-18,186,right,J. Speroni,,Italy,ITA,GK,GKP,Goalkeeper,Argentina,AR,39
2858,69,1985-07-09,178,right,B. Watson,,England,XEN,MD,MID,Midfielder,England,,33
2859,80,1989-07-29,185,right,J. Rodriguez,,Spain,ESP,FW,FWD,Forward,England,,29
2860,78,1986-11-28,183,right,A. Legzdins,,Latvia,LVA,GK,GKP,Goalkeeper,England,,32
2861,78,1986-09-26,183,right,M. Cranie,,Scotland,XSC,DF,DEF,Defender,England,,32
2862,91,1989-03-23,191,both,E. Choupo-Moting,,Cameroon,CMR,FW,FWD,Forward,Germany,DE,29
2863,76,1987-10-04,191,right,R. Shawcross,,Wales,XWA,DF,DEF,Defender,England,,31
2864,84,1987-04-22,189,right,David Luiz,,Portugal,PRT,DF,DEF,Defender,Brazil,BR,31
2865,88,1982-09-19,187,right,Eduardo,,Portugal,PRT,GK,GKP,Goalkeeper,Portugal,PT,36
2866,88,1989-03-03,193,right,E. Mulder,,Netherlands,NLD,GK,GKP,Goalkeeper,Netherlands,NL,29
2867,75,1980-10-01,181,right,Bruno Saltor,,Spain,ESP,DF,DEF,Defender,Spain,ES,38
2868,63,1988-04-28,170,left,Juan Mata,,Spain,ESP,MD,MID,Midfielder,Spain,ES,30
2869,70,1988-11-01,178,right,S. Arfield,,Canada,CAN,MD,MID,Midfielder,Scotland,,30
2870,80,1987-01-04,176,right,D. Simpson,,Jamaica,JAM,DF,DEF,Defender,England,,31
2871,72,1989-12-17,176,left,A. Ayew,,Ghana,GHA,FW,FWD,Forward,France,FR,29
2872,69,1989-06-25,185,right,J. Cork,,England,XEN,MD,MID,Midfielder,England,,29
2873,85,1989-08-05,179,left,R. Bertrand,,England,XEN,DF,DEF,Defender,England,,29
2874,91,1988-01-16,190,right,Vicente Iborra,,Spain,ESP,MD,MID,Midfielder,Spain,ES,30
2875,73,1988-11-11,180,right,K. Naughton,,Ireland Republic,IRL,DF,DEF,Defender,England,,30
2876,74,1989-03-29,192,right,J. Tomkins,,England,XEN,DF,DEF,Defender,England,,29
2877,81,1991-12-02,188,right,J. Mutch,,England,XEN,MD,MID,Midfielder,England,,27
2878,78,1987-02-14,195,right,S. Dann,,England,XEN,DF,DEF,Defender,England,,31
2879,70,1989-09-26,181,left,K. Gibbs,,England,XEN,DF,DEF,Defender,England,,29
2880,69,1988-07-02,180,right,Lee Chung-Yong,,Korea Republic,KOR,MD,MID,Midfielder,Korea Republic,KR,30
2881,84,1985-07-11,191,right,G. Cameron,,United States,USA,DF,DEF,Defender,United States,US,33
2882,101,1987-06-20,199,right,A. Begović,10001.0,Canada,CAN,GK,GKP,Goalkeeper,Bosnia-Herzegovina,BA,31
2883,75,1989-11-08,185,right,M. Schneiderlin,,France,FRA,MD,MID,Midfielder,France,FR,29
2884,73,1987-04-16,179,left,M. Suttner,,Austria,AUT,DF,DEF,Defender,Austria,AT,31
2885,76,1989-10-30,186,right,A. Barnes,,England,XEN,FW,FWD,Forward,England,,29
2886,90,1988-04-26,184,left,B. Sako,,Mali,MLI,MD,MID,Midfielder,France,FR,30
2887,80,1989-06-18,187,right,P. Aubameyang,19062.0,Gabon,GAB,FW,FWD,Forward,France,FR,29
2888,75,1985-09-10,186,right,L. Koscielny,,Poland,POL,DF,DEF,Defender,France,FR,33
2889,87,1988-07-11,190,right,E. Capoue,,Guadeloupe,GLP,MD,MID,Midfielder,France,FR,30
2890,72,1991-06-04,181,right,R. van La Parra,,Suriname,SUR,MD,MID,Midfielder,Netherlands,NL,27
2891,75,1989-01-21,177,right,H. Mkhitaryan,14947.0,Armenia,ARM,MD,MID,Midfielder,Armenia,AM,29
2892,69,1989-02-23,173,right,J. Pied,,France,FRA,DF,DEF,Defender,France,FR,29
2893,80,1988-05-10,189,right,A. Nyom,,Cameroon,CMR,DF,DEF,Defender,France,FR,30
2894,71,1986-06-26,173,left,J. Puncheon,,Jamaica,JAM,MD,MID,Midfielder,England,,32
2895,83,1989-05-21,183,left,H. Robson-Kanu,,Wales,XWA,FW,FWD,Forward,England,,29
2896,64,1987-10-07,178,right,J. McArthur,,Scotland,XSC,MD,MID,Midfielder,Scotland,,31
2897,72,1990-11-12,180,right,J. McCarthy,,Ireland Republic,IRL,MD,MID,Midfielder,Scotland,,28
2898,101,1984-01-21,186,right,W. Morgan,,Jamaica,JAM,DF,DEF,Defender,England,,34
2899,82,1982-10-28,180,right,Àngel Rangel,,Spain,ESP,DF,DEF,Defender,Spain,ES,36
2900,85,1985-01-23,190,right,N. Mäenpää,,Finland,FIN,GK,GKP,Goalkeeper,Finland,FI,33
2901,78,1987-11-20,193,right,B. Hamer,,England,XEN,GK,GKP,Goalkeeper,England,,31
2902,72,1987-04-02,180,right,M. Pugh,,England,XEN,MD,MID,Midfielder,England,,31
2903,75,1991-03-13,185,right,M. Phillips,8664.0,Scotland,XSC,MD,MID,Midfielder,England,,27
2904,84,1983-09-25,185,right,G. Murray,,England,XEN,FW,FWD,Forward,England,,35
2905,76,1989-11-14,181,right,J. Livermore,,England,XEN,MD,MID,Midfielder,England,,29
2906,67,1989-03-15,170,right,S. Baldock,,England,XEN,FW,FWD,Forward,England,,29
2907,71,1989-12-12,185,right,D. Stephens,,England,XEN,MD,MID,Midfielder,England,,29
2908,90,1985-02-16,191,right,S. Francis,,England,XEN,DF,DEF,Defender,England,,33
2909,66,1989-12-15,170,left,A. Cresswell,,England,XEN,DF,DEF,Defender,England,,29
2910,90,1988-06-29,183,right,T. Deeney,,Jamaica,JAM,FW,FWD,Forward,England,,30
2911,83,1992-02-27,184,right,J. Shelvey,,England,XEN,MD,MID,Midfielder,England,,26
2912,83,1990-12-03,190,right,C. Benteke,,Belgium,BEL,FW,FWD,Forward,Congo DR,CD,28
2913,87,1991-06-25,184,right,V. Wanyama,18402.0,Kenya,KEN,MD,MID,Midfielder,Kenya,KE,27
2914,86,1991-07-22,181,right,M. James,,England,XEN,MD,MID,Midfielder,England,,27
2915,63,1989-04-16,173,left,C. Löwe,,Germany,DEU,DF,DEF,Defender,Germany,DE,29
2916,76,1989-03-08,182,right,D. Williams,,United States,USA,MD,MID,Midfielder,Germany,DE,29
2917,80,1987-05-02,186,right,T. Hemed,13382.0,Poland,POL,FW,FWD,Forward,Israel,IL,31
2918,80,1987-06-14,185,right,M. Diamé,,Senegal,SEN,MD,MID,Midfielder,France,FR,31
2919,85,1989-09-16,186,right,S. Rondón,15757.0,Venezuela,VEN,FW,FWD,Forward,Venezuela,VE,29
2920,89,1986-07-26,185,right,L. Ulloa,,Argentina,ARG,FW,FWD,Forward,Argentina,AR,32
2921,61,1991-02-02,174,right,Kiko Femenía,,Spain,ESP,DF,DEF,Defender,Spain,ES,27
2922,80,1989-07-22,185,right,D. Janmaat,,Netherlands,NLD,DF,DEF,Defender,Netherlands,NL,29
2923,80,1987-01-03,190,right,Adrián,,Spain,ESP,GK,GKP,Goalkeeper,Spain,ES,31
2924,75,1986-09-07,178,left,C. Daniels,,England,XEN,DF,DEF,Defender,England,,32
2925,74,1988-05-02,178,right,B. Kayal,13382.0,Israel,ISR,MD,MID,Midfielder,Israel,IL,30
2926,68,1992-01-01,172,left,J. Wilshere,,England,XEN,MD,MID,Midfielder,England,,26
2927,77,1990-04-27,191,right,M. Kelly,,England,XEN,DF,DEF,Defender,England,,28
2928,62,1987-07-28,167,right,Pedro,,Spain,ESP,FW,FWD,Forward,Spain,ES,31
2929,83,1989-02-21,190,right,F. Fernández,,Italy,ITA,DF,DEF,Defender,Argentina,AR,29
2930,71,1989-09-10,173,left,M. Ritchie,,Scotland,XSC,MD,MID,Midfielder,England,,29
2931,83,1989-10-29,188,right,J. Ward,,England,XEN,DF,DEF,Defender,England,,29
2932,67,1991-04-05,175,right,N. Clyne,,Grenada,GRD,DF,DEF,Defender,England,,27
2933,75,1990-09-13,175,right,L. Narsingh,,Suriname,SUR,MD,MID,Midfielder,Netherlands,NL,28
2934,67,1990-04-01,170,right,A. Westwood,,England,XEN,MD,MID,Midfielder,England,,28
2935,84,1991-02-13,188,left,E. Mangala,,Belgium,BEL,DF,DEF,Defender,France,FR,27
2936,81,1990-08-12,186,left,M. Zeegelaar,,Suriname,SUR,DF,DEF,Defender,Netherlands,NL,28
2937,76,1989-11-26,183,right,J. Stanislas,,St. Lucia,LCA,MD,MID,Midfielder,England,,29
2938,72,1990-03-09,180,left,D. Blind,664.0,Netherlands,NLD,DF,DEF,Defender,Netherlands,NL,28
2939,80,1990-03-20,187,left,M. Rojo,,Argentina,ARG,DF,DEF,Defender,Argentina,AR,28
2940,77,1989-09-25,185,right,Cuco Martina,18138.0,Curaçao,CUW,DF,DEF,Defender,Netherlands,NL,29
2941,67,1989-08-12,175,right,T. Cleverley,,England,XEN,MD,MID,Midfielder,England,,29
2942,84,1989-05-24,185,right,Y. Bolasie,,England,XEN,MD,MID,Midfielder,France,FR,29
2943,73,1989-08-14,182,right,Ander Herrera,,Spain,ESP,MD,MID,Midfielder,Spain,ES,29
2944,82,1990-03-28,180,right,M. Antonio,,Jamaica,JAM,FW,FWD,Forward,England,,28
2945,74,1989-11-18,175,right,M. Albrighton,,England,XEN,MD,MID,Midfielder,England,,29
2946,77,1991-07-16,181,left,A. Townsend,,England,XEN,MD,MID,Midfielder,England,,27
2947,95,1991-12-07,191,right,C. Wood,10522.0,New Zealand,NZL,FW,FWD,Forward,New Zealand,NZ,27
2948,75,1991-03-25,189,left,S. Malone,,England,XEN,DF,DEF,Defender,England,,27
2949,78,1991-06-15,181,right,P. Groß,,Germany,DEU,MD,MID,Midfielder,Germany,DE,27
2950,80,1990-03-27,192,right,Joselu,,Spain,ESP,FW,FWD,Forward,Germany,DE,28
2951,81,1989-11-22,193,right,C. Smalling,,England,XEN,DF,DEF,Defender,England,,29
2952,80,1992-03-04,181,left,E. Lamela,12274.0,Argentina,ARG,MD,MID,Midfielder,Argentina,AR,26
2953,78,1991-06-26,180,right,A. Gray,,Jamaica,JAM,FW,FWD,Forward,England,,27
2954,78,1989-06-09,180,right,M. Lowton,,England,XEN,DF,DEF,Defender,England,,29
2955,72,1991-09-02,185,right,D. Pröpper,,Netherlands,NLD,MD,MID,Midfielder,Netherlands,NL,27
2956,73,1991-05-28,175,right,A. Lacazette,,Guadeloupe,GLP,FW,FWD,Forward,France,FR,27
2957,78,1991-04-29,180,right,A. Smith,,England,XEN,DF,DEF,Defender,England,,27
2958,85,1990-05-06,189,right,C. Dawson,,England,XEN,DF,DEF,Defender,England,,28
2959,66,1992-02-27,180,right,C. Wilson,2413.0,Ireland Republic,IRL,FW,FWD,Forward,England,,26
2960,73,1988-12-06,177,right,J. Hogg,,England,XEN,MD,MID,Midfielder,England,,30
2961,83,1988-06-18,188,right,I. Slimani,16009.0,Algeria,DZA,FW,FWD,Forward,Algeria,DZ,30
2962,70,1990-03-05,177,right,D. Drinkwater,,England,XEN,MD,MID,Midfielder,England,,28
2963,90,1988-12-07,191,right,L. Depoitre,,Belgium,BEL,FW,FWD,Forward,Belgium,BE,30
2964,74,1992-01-15,180,right,J. King,7336.0,Gambia,GMB,FW,FWD,Forward,Norway,NO,26
2965,75,1990-09-25,178,left,S. Clucas,,England,XEN,MD,MID,Midfielder,England,,28
2966,84,1990-01-29,187,right,G. Krychowiak,,Poland,POL,MD,MID,Midfielder,Poland,PL,28
2967,81,1991-09-11,182,right,J. Ayew,,Ghana,GHA,FW,FWD,Forward,France,FR,27
2968,90,1990-06-17,195,right,Joel Robles,,Spain,ESP,GK,GKP,Goalkeeper,Spain,ES,28
2969,68,1990-06-06,178,left,P. Souaré,,Senegal,SEN,DF,DEF,Defender,Senegal,SN,28
2970,73,1993-05-21,178,left,L. Garbutt,,England,XEN,DF,DEF,Defender,England,,25
2971,82,1992-04-17,184,right,S. Mustafi,,Albania,ALB,DF,DEF,Defender,Germany,DE,26
2972,83,1991-09-24,183,right,Oriol Romeu,,Spain,ESP,MD,MID,Midfielder,Spain,ES,27
2973,74,1989-09-21,180,left,B. Mee,,England,XEN,DF,DEF,Defender,England,,29
2974,84,1989-07-05,188,right,C. Austin,,England,XEN,FW,FWD,Forward,England,,29
2975,90,1991-08-08,195,right,J. Matip,,Cameroon,CMR,DF,DEF,Defender,Germany,DE,27
2976,80,1992-02-08,185,left,B. Martins Indi,,Netherlands,NLD,DF,DEF,Defender,Portugal,PT,26
2977,82,1990-04-29,189,right,C. Schindler,,Germany,DEU,DF,DEF,Defender,Germany,DE,28
2978,94,1991-05-22,194,right,K. Bartley,,Jamaica,JAM,DF,DEF,Defender,England,,27
2979,81,1991-05-20,190,right,F. Lejeune,,France,FRA,DF,DEF,Defender,France,FR,27
2980,79,1990-10-08,185,right,K. Darlow,,Wales,XWA,GK,GKP,Goalkeeper,England,,28
2981,75,1992-07-07,171,right,J. Izquierdo,,Colombia,COL,FW,FWD,Forward,Colombia,CO,26
2982,70,1993-08-15,175,right,A. Oxlade-Chamberlain,,Jamaica,JAM,MD,MID,Midfielder,England,,25
2983,66,1992-11-10,180,right,W. Zaha,,England,XEN,MD,MID,Midfielder,C\u00f4te d'Ivoire,CI,26
2984,74,1992-04-22,178,right,E. Kachunga,,Congo DR,COD,FW,FWD,Forward,Germany,DE,26
2985,76,1992-03-12,177,right,J. Skalák,11555.0,Czech Republic,CZE,MD,MID,Midfielder,Czech Republic,CZ,26
2986,79,1991-06-18,191,right,C. Quaner,,Ghana,GHA,FW,FWD,Forward,Germany,DE,27
2987,83,1992-05-19,183,right,F. Ulvestad,,Norway,NOR,MD,MID,Midfielder,Norway,NO,26
2988,71,1992-01-14,175,left,R. Brady,8274.0,Ireland Republic,IRL,MD,MID,Midfielder,Ireland Republic,IE,26
2989,66,1992-01-30,178,left,T. Ince,,England,XEN,MD,MID,Midfielder,England,,26
2990,87,1992-05-01,199,left,J. Haugaard,,Denmark,DNK,GK,GKP,Goalkeeper,Denmark,DK,26
2991,69,1991-11-20,172,left,A. Knockaert,,Belgium,BEL,MD,MID,Midfielder,France,FR,27
2992,73,1992-07-23,178,right,D. Ings,,England,XEN,FW,FWD,Forward,England,,26
2993,82,1991-04-19,185,right,S. Cook,,England,XEN,DF,DEF,Defender,England,,27
2994,59,1993-02-15,167,right,M. Lanzini,,Italy,ITA,MD,MID,Midfielder,Argentina,AR,25
2995,78,1992-09-10,177,right,M. Bešić,10001.0,Bosnia-Herzegovina,BIH,MD,MID,Midfielder,Germany,DE,26
2996,91,1990-09-01,192,right,M. Hefele,,Germany,DEU,DF,DEF,Defender,Germany,DE,28
2997,75,1994-03-06,173,right,N. Redmond,,Ireland Republic,IRL,MD,MID,Midfielder,England,,24
2998,83,1993-08-04,180,right,S. Berahino,19412.0,England,XEN,FW,FWD,Forward,Burundi,BI,25
2999,85,1992-12-18,191,right,C. Goldson,,England,XEN,DF,DEF,Defender,England,,26
3000,84,1994-01-27,185,right,J. Stephens,,England,XEN,DF,DEF,Defender,England,,24
3001,76,1992-12-24,176,right,S. Aurier,,France,FRA,DF,DEF,Defender,C\u00f4te d'Ivoire,CI,26
3002,62,1991-02-21,179,left,R. Mahrez,16009.0,Algeria,DZA,MD,MID,Midfielder,France,FR,27
3003,78,1993-02-12,183,right,B. Afobe,18538.0,Congo DR,COD,FW,FWD,Forward,England,,25
3004,70,1993-02-21,179,right,D. Klaassen,,Netherlands,NLD,MD,MID,Midfielder,Netherlands,NL,25
3005,77,1993-12-02,178,left,K. Stafylidis,,Greece,GRC,DF,DEF,Defender,Greece,GR,25
3006,62,1994-02-24,163,right,R. Fraser,8664.0,Scotland,XSC,MD,MID,Midfielder,Scotland,,24
3007,76,1992-12-02,179,left,M. Haïdara,,Senegal,SEN,DF,DEF,Defender,France,FR,26
3008,73,1993-02-26,178,right,Jesé Rodríguez,,Spain,ESP,FW,FWD,Forward,Spain,ES,25
3009,70,1994-02-14,188,left,T. Kongolo,,Congo DR,COD,DF,DEF,Defender,Netherlands,NL,24
3010,75,1993-01-01,183,right,A. Doucouré,,Mali,MLI,MD,MID,Midfielder,France,FR,25
3011,69,1993-01-01,181,right,J. Flanagan,,Ireland Republic,IRL,DF,DEF,Defender,England,,25
3012,75,1990-06-01,174,right,N. Wells,,Bermuda,BMU,FW,FWD,Forward,Bermuda,BM,28
3013,81,1992-11-19,191,right,J. Tarkowski,,Poland,POL,DF,DEF,Defender,England,,26
3014,66,1992-05-28,178,left,T. Carroll,,England,XEN,MD,MID,Midfielder,England,,26
3015,79,1993-02-01,187,right,F. Ladapo,,Nigeria,NGA,FW,FWD,Forward,England,,25
3016,72,1992-12-23,178,left,J. Schlupp,,Ghana,GHA,DF,DEF,Defender,Germany,DE,26
3017,86,1994-05-27,191,left,A. Laporte,,Spain,ESP,DF,DEF,Defender,France,FR,24
3018,70,1994-04-09,177,left,B. Smith,,England,XEN,DF,DEF,Defender,Australia,AU,24
3019,68,1994-04-04,178,right,J. Fulton,,Scotland,XSC,MD,MID,Midfielder,England,,24
3020,92,1991-07-08,193,right,V. van Dijk,664.0,Netherlands,NLD,DF,DEF,Defender,Netherlands,NL,27
3021,81,1992-10-15,190,right,M. van der Hoorn,,Netherlands,NLD,DF,DEF,Defender,Netherlands,NL,26
3022,68,1992-01-10,172,left,C. Atsu,17522.0,Ghana,GHA,MD,MID,Midfielder,Ghana,GH,26
3023,83,1993-11-11,189,right,J. Lascelles,,England,XEN,DF,DEF,Defender,England,,25
3024,87,1991-05-25,191,right,G. Carrillo,,Italy,ITA,FW,FWD,Forward,Argentina,AR,27
3025,65,1992-07-05,171,left,Alberto Moreno,,Spain,ESP,DF,DEF,Defender,Spain,ES,26
3026,82,1994-08-08,182,right,C. Mbemba,18538.0,Congo DR,COD,DF,DEF,Defender,Congo DR,CD,24
3027,66,1996-10-15,173,right,C. Musonda,,Zambia,ZMB,MD,MID,Midfielder,Belgium,BE,22
3028,78,1993-11-07,185,right,J. Locadia,,Curaçao,CUW,FW,FWD,Forward,Netherlands,NL,25
3029,78,1992-01-02,185,right,P. Gazzaniga,12274.0,Argentina,ARG,GK,GKP,Goalkeeper,Argentina,AR,26
3030,81,1995-12-08,176,right,J. Ibe,,Nigeria,NGA,MD,MID,Midfielder,England,,23
3031,66,1994-11-01,173,right,J. Ward-Prowse,,England,XEN,MD,MID,Midfielder,England,,24
3032,72,1993-09-18,185,left,C. Taylor,,England,XEN,DF,DEF,Defender,England,,25
3033,73,1990-10-17,177,right,D. Gayle,,Jamaica,JAM,FW,FWD,Forward,England,,28
3034,70,1993-11-07,179,left,A. Masuaku,18538.0,Congo DR,COD,DF,DEF,Defender,France,FR,25
3035,87,1993-06-22,190,right,L. Karius,,Germany,DEU,GK,GKP,Goalkeeper,Germany,DE,25
3036,62,1993-05-03,171,right,A. Pritchard,,England,XEN,MD,MID,Midfielder,England,,25
3037,82,1993-01-11,188,right,M. Keane,2413.0,England,XEN,DF,DEF,Defender,England,,25
3038,77,1991-09-26,183,left,P. Dummett,10682.0,Wales,XWA,DF,DEF,Defender,England,,27
3039,75,1995-07-12,185,left,L. Shaw,2413.0,England,XEN,DF,DEF,Defender,England,,23
3040,85,1993-06-20,183,left,S. Kolašinac,,Bosnia-Herzegovina,BIH,DF,DEF,Defender,Germany,DE,25
3041,79,1995-03-22,187,right,I. Hayden,,Jamaica,JAM,MD,MID,Midfielder,England,,23
3042,76,1995-12-05,184,right,A. Martial,,Guadeloupe,GLP,FW,FWD,Forward,France,FR,23
3043,74,1995-04-17,185,left,W. Hughes,,England,XEN,MD,MID,Midfielder,England,,23
3044,84,1992-04-14,186,right,T. Smith,,England,XEN,DF,DEF,Defender,England,,26
3045,90,1995-12-05,194,right,A. Sørloth,7336.0,Norway,NOR,FW,FWD,Forward,Norway,NO,23
3046,72,1994-05-05,180,right,Javi Manquillo,,Spain,ESP,DF,DEF,Defender,Spain,ES,24
3047,82,1990-04-18,182,right,O. Niasse,,Senegal,SEN,FW,FWD,Forward,Senegal,SN,28
3048,81,1994-09-09,198,right,M. Macey,,England,XEN,GK,GKP,Goalkeeper,England,,24
3049,66,1995-01-20,182,right,C. Chambers,,England,XEN,DF,DEF,Defender,England,,23
3050,74,1995-03-19,178,right,Bellerín,,Spain,ESP,DF,DEF,Defender,Spain,ES,23
3051,83,1994-09-29,190,right,S. Mounié,18884.0,France,FRA,FW,FWD,Forward,Benin,BJ,24
3052,60,1993-09-17,170,right,S. Boufal,,Morocco,MAR,MD,MID,Midfielder,France,FR,25
3053,79,1994-12-21,186,right,D. Amartey,17522.0,Ghana,GHA,MD,MID,Midfielder,Ghana,GH,24
3054,63,1994-03-11,178,left,A. Robertson,8664.0,Scotland,XSC,DF,DEF,Defender,Scotland,,24
3055,72,1993-09-16,180,right,S. Byram,,England,XEN,DF,DEF,Defender,England,,25
3056,66,1993-07-29,179,right,Ayoze Pérez,,Spain,ESP,FW,FWD,Forward,Spain,ES,25
3057,78,1996-01-14,190,right,J. Gorenc-Stankovič,12052.0,Slovenia,SVN,DF,DEF,Defender,Slovenia,SI,22
3058,75,1996-09-20,181,right,J. Sinclair,,Jamaica,JAM,FW,FWD,Forward,England,,22
3059,81,1996-06-28,188,right,Joel Castro,9910.0,Portugal,PRT,GK,GKP,Goalkeeper,Switzerland,CH,22
3060,77,1993-03-19,196,left,T. Mings,,Barbados,BRB,DF,DEF,Defender,England,,25
3061,77,1997-03-04,187,right,F. Woodman,2420.0,England,XEN,GK,GKP,Goalkeeper,England,,21
3062,79,1996-09-09,182,left,J. Riedewald,,Suriname,SUR,DF,DEF,Defender,Netherlands,NL,22
3063,80,1996-02-08,184,right,L. Mousset,,Senegal,SEN,FW,FWD,Forward,France,FR,22
3064,81,1994-01-19,188,right,A. Mawson,,England,XEN,DF,DEF,Defender,England,,24
3065,72,1994-07-20,180,left,S. March,,England,XEN,MD,MID,Midfielder,England,,24
3066,68,1993-07-09,173,right,D. Yedlin,8134.0,Latvia,LVA,DF,DEF,Defender,United States,US,25
3067,70,1997-01-07,182,right,I. Brown,,Jamaica,JAM,FW,FWD,Forward,England,,21
3068,77,1996-02-08,182,left,Kenedy,,Brazil,BRA,MD,MID,Midfielder,Brazil,BR,22
3069,61,1996-04-09,170,right,E. Hyndman,,Portugal,PRT,MD,MID,Midfielder,United States,US,22
3070,73,1996-02-13,179,right,E. Rakip,7054.0,Macedonia FYR,MKD,MD,MID,Midfielder,Sweden,SE,22
3071,73,1995-02-13,175,right,G. N'Koudou,,Cameroon,CMR,FW,FWD,Forward,France,FR,23
3072,82,1995-09-26,190,right,J. Coleman,,England,XEN,GK,GKP,Goalkeeper,England,,23
3073,67,1997-02-12,175,left,C. Mahoney,2421.0,England,XEN,MD,MID,Midfielder,England,,21
3074,60,1995-10-18,175,left,F. Diabaté,,Mali,MLI,FW,FWD,Forward,France,FR,23
3075,68,1996-11-09,175,right,K. Palmer,,England,XEN,MD,MID,Midfielder,England,,22
3076,71,1997-08-29,177,right,A. Maitland-Niles,,England,XEN,MD,MID,Midfielder,England,,21
3077,75,1992-06-04,183,right,J. Hugill,,England,XEN,FW,FWD,Forward,England,,26
3078,70,1995-09-18,183,left,M. Targett,,England,XEN,DF,DEF,Defender,Scotland,,23
3079,74,1996-06-28,180,right,D. Gray,2420.0,England,XEN,MD,MID,Midfielder,England,,22
3080,80,1997-09-24,196,right,T. Adarabioyo,,Nigeria,NGA,DF,DEF,Defender,England,,21
3081,80,1997-10-04,178,right,N. Vlašić,9598.0,Croatia,HRV,MD,MID,Midfielder,Croatia,HR,21
3082,74,1997-03-15,176,right,J. Kenny,2420.0,England,XEN,DF,DEF,Defender,England,,21
3083,80,1997-09-14,185,right,D. Solanke,2420.0,Nigeria,NGA,FW,FWD,Forward,England,,21
3084,74,1996-06-04,188,right,O. McBurnie,8664.0,Scotland,XSC,FW,FWD,Forward,Scotland,,22
3085,70,1997-06-30,187,right,Toni Martínez,,Spain,ESP,FW,FWD,Forward,Spain,ES,21
3086,75,1997-12-19,185,right,F. Tomori,2420.0,England,XEN,DF,DEF,Defender,Canada,CA,21
3087,68,1997-12-22,172,right,K. Scott,,United States,USA,MD,MID,Midfielder,England,,21
3088,77,1997-09-24,187,left,D. Lukebakio,5635.0,Belgium,BEL,MD,MID,Midfielder,Congo DR,CD,21
3089,74,1997-03-16,176,right,D. Calvert-Lewin,2420.0,England,XEN,FW,FWD,Forward,England,,21
3090,67,1995-02-24,173,right,J. Murphy,,England,XEN,MD,MID,Midfielder,England,,23
3091,81,1996-09-02,189,right,R. Burke,,England,XEN,DF,DEF,Defender,England,,22
3092,70,1995-08-26,178,right,S. Kaikai,,Sierra Leone,SLE,MD,MID,Midfielder,England,,23
3093,70,1995-02-06,181,left,S. McQueen,,England,XEN,MD,MID,Midfielder,England,,23
3094,71,1997-02-03,175,right,L. Cook,2420.0,England,XEN,MD,MID,Midfielder,England,,21
3095,67,1997-03-28,168,left,J. Sims,2421.0,England,XEN,MD,MID,Midfielder,England,,21
3096,83,1996-06-11,197,left,P. Billing,7719.0,Nigeria,NGA,MD,MID,Midfielder,Denmark,DK,22
3097,81,1994-02-17,190,left,J. Jach,,Poland,POL,DF,DEF,Defender,Poland,PL,24
3098,79,1996-06-22,187,left,Mikel Merino,1604.0,Spain,ESP,MD,MID,Midfielder,Spain,ES,22
3099,82,1997-10-02,190,right,T. Abraham,2420.0,Nigeria,NGA,FW,FWD,Forward,England,,21
3100,74,1997-04-07,188,right,O. Burke,8671.0,Scotland,XSC,MD,MID,Midfielder,Scotland,,21
3101,70,1999-05-30,178,right,E. Nketiah,2421.0,Ghana,GHA,FW,FWD,Forward,England,,19
3103,78,1999-10-24,180,right,D. Sterling,,Jamaica,JAM,DF,DEF,Defender,England,,19
3104,77,1999-07-05,190,right,T. Chalobah,2421.0,England,XEN,DF,DEF,Defender,Sierra Leone,SL,19
3105,78,1998-06-30,180,right,T. Davies,2420.0,England,XEN,MD,MID,Midfielder,England,,20
3106,80,1998-12-14,183,right,L. Nmecha,2421.0,England,XEN,FW,FWD,Forward,England,,20
